spotify_id,popularity,danceability,energy,acousticness,instrumentalness,liveness,speechiness,tempo,valence,mode,key,album_release_date,release_year,release_month,release_day,release_recency,first_snapshot_date,last_snapshot_date,days_on_spotify,popularity_class
03gFXOX3TuRERFlYmHDqIX,65,0.6689999999999999,0.676,0.26,0.0,0.144,0.0427,74.975,0.843,1.0,10.0,2024-02-14,2024,2,14,280,2024-02-16,2024-02-22,6,1
03qkDom9tLmAt1e8tBijkK,56,0.646,0.7639999999999999,0.167,0.0,0.072,0.0431,175.508,0.973,1.0,2.0,1987-01-01,1987,1,1,13838,2023-12-23,2024-01-03,11,1
03taSSoKs2Q6Y0oH5t78Kt,59,0.872,0.496,0.164,0.0,0.161,0.20200000000000004,122.029,0.36400000000000005,0.0,5.0,2023-10-28,2023,10,28,389,2023-10-30,2023-11-01,2,1
03x6Xr8YYjQB1m7rmEIubA,54,0.764,0.638,0.147,0.0,0.109,0.175,120.022,0.45799999999999996,0.0,10.0,2023-10-20,2023,10,20,397,2023-10-22,2023-11-10,19,1
043xuu25Tey8erikkqAoIT,56,0.876,0.83,0.144,0.000318,0.0636,0.163,93.98,0.351,0.0,8.0,2023-02-03,2023,2,3,656,2023-10-26,2023-12-13,48,1
045ZeOHPIzhxxsm8bq5kyE,88,0.547,0.885,0.000512,9.37e-05,0.39,0.0418,91.992,0.192,1.0,0.0,2023-10-26,2023,10,26,391,2023-10-29,2023-11-09,11,2
048EqTbLirX0WTiZIVaI1T,60,0.64,0.677,0.0349,0.0,0.313,0.229,80.95,0.532,1.0,9.0,2024-03-08,2024,3,8,257,2024-03-10,2024-03-16,6,1
04A4WyCRyHQ8Nb3u3IsfzH,0,0.7959999999999999,0.847,0.06060000000000001,0.0,0.134,0.0545,145.015,0.46900000000000003,0.0,5.0,2024-07-19,2024,7,19,124,2024-07-20,2024-07-20,0,0
04AF58I8RWexnKnO8bTJag,36,0.676,0.449,0.031,0.0199,0.113,0.0423,89.89,0.106,0.0,4.0,2024-08-16,2024,8,16,96,2024-08-26,2024-08-28,2,0
04ALITuonvdzyRx626yYpu,71,0.791,0.8579999999999999,0.23799999999999996,0.0,0.124,0.0359,116.977,0.905,0.0,5.0,2024-01-11,2024,1,11,314,2024-01-14,2024-05-12,119,2
04C8FsuH5xW4NI11YZcEHj,35,0.753,0.297,0.10000000000000002,0.0,0.136,0.0378,95.98700000000001,0.231,1.0,1.0,2024-08-16,2024,8,16,96,2024-08-17,2024-08-22,5,0
04ChFQZCKl2yRcvc0VR7qN,79,0.59,0.458,0.379,1.82e-05,0.3,0.026599999999999995,93.996,0.195,0.0,5.0,2023-04-06,2023,4,6,594,2023-10-18,2024-05-04,199,2
04CyMEHliadfQWMUJb1w99,89,0.6,0.885,0.0157,6.02e-06,0.856,0.393,105.003,0.736,0.0,11.0,2024-02-09,2024,2,9,285,2024-02-17,2024-04-11,54,2
04ItP2o6hcGGcDUnKMbBic,47,0.587,0.536,0.8270000000000001,0.000174,0.121,0.04,90.128,0.439,0.0,10.0,2023-04-07,2023,4,7,593,2024-09-13,2024-10-24,41,1
04Jt7tpjw9z0OugNDAZxnk,72,0.594,0.8130000000000001,0.0709,0.0,0.551,0.38800000000000007,171.727,0.598,0.0,4.0,2023-11-03,2023,11,3,383,2023-11-05,2023-11-16,11,2
04KbGASNQpMe2yiNkfnsni,63,0.683,0.768,0.0513,0.000753,0.105,0.254,131.997,0.512,0.0,7.0,2023-10-13,2023,10,13,404,2023-10-18,2023-11-17,30,1
04MiXeA0SSdcVHYSLz9yuZ,27,0.688,0.733,0.28,0.0,0.207,0.142,75.014,0.554,1.0,7.0,2024-04-19,2024,4,19,215,2024-04-20,2024-04-20,0,0
04NLVvskT61Zh6SODtr6ZP,61,0.7680000000000001,0.605,0.127,2.6500000000000004e-05,0.08639999999999999,0.275,104.942,0.301,1.0,7.0,2023-11-16,2023,11,16,370,2023-11-19,2023-11-22,3,1
04OwnjAfaoFJ64bwM6gkVp,65,0.575,0.697,0.227,0.00507,0.0624,0.202,162.09,0.836,0.0,5.0,2023-12-22,2023,12,22,334,2023-12-24,2023-12-31,7,1
04QQKADf45xNvlgJHC9nvO,67,0.707,0.8799999999999999,0.0829,0.000116,0.10199999999999998,0.145,94.903,0.515,0.0,8.0,2024-07-25,2024,7,25,118,2024-07-26,2024-10-31,97,1
04Rp6XjTowBcL7gIbJf7uc,63,0.772,0.785,0.368,0.000606,0.202,0.0543,143.91,0.428,1.0,0.0,2023-06-30,2023,6,30,509,2023-10-18,2023-10-28,10,1
04TcSXoEPD9fNkEQaKEzdj,52,0.691,0.408,0.17600000000000002,0.0,0.19899999999999998,0.237,82.009,0.222,1.0,7.0,2023-10-26,2023,10,26,391,2023-10-29,2023-11-03,5,1
04VLn8dMpxN8s0UoZCYFoL,54,0.658,0.816,0.7219999999999999,0.0,0.315,0.127,106.184,0.671,0.0,2.0,2021-11-08,2021,11,8,1108,2023-12-30,2024-03-09,70,1
04Yjs65BybxOHduLNfVe8r,51,0.756,0.418,0.0968,0.0,0.121,0.293,117.87,0.391,0.0,11.0,2024-06-12,2024,6,12,161,2024-06-13,2024-06-28,15,1
04ZyzPmItwLxF1U5hYah44,66,0.618,0.889,0.013500000000000002,0.0268,0.0867,0.059500000000000004,134.004,0.76,0.0,11.0,2024-02-22,2024,2,22,272,2024-02-25,2024-06-28,124,1
04bH7vnht0hxL7dZifyFPH,47,0.816,0.658,0.0369,0.0,0.645,0.154,140.003,0.401,1.0,9.0,2024-05-10,2024,5,10,194,2024-06-05,2024-06-05,0,1
04caQq1IeChrnBnvch1FQf,58,0.718,0.749,0.787,0.000258,0.182,0.0587,105.086,0.908,0.0,6.0,2023-11-15,2023,11,15,371,2023-11-17,2023-11-20,3,1
04cd1MHVq1D8v1nuTZoCdv,81,0.8229999999999998,0.731,0.175,0.0,0.131,0.103,152.024,0.9519999999999998,0.0,11.0,2018-05-11,2018,5,11,2385,2023-11-22,2023-12-11,19,2
04eHJlMOJf8ChvnCqWjqVL,45,0.838,0.414,0.0138,0.0,0.367,0.222,103.884,0.212,1.0,1.0,2023-11-30,2023,11,30,356,2023-12-22,2024-01-12,21,0
04fyqFKw0UeWRfFylNODYv,68,0.558,0.744,0.12300000000000001,0.0,0.31,0.133,87.188,0.515,0.0,2.0,2024-06-07,2024,6,7,166,2024-06-08,2024-06-28,20,1
04g3PRNUhYa6wAoHx3IE17,65,0.812,0.59,0.509,0.0,0.644,0.24599999999999997,84.985,0.755,0.0,5.0,2024-06-20,2024,6,20,153,2024-06-21,2024-10-31,132,1
04g4813XfiSFRpfD1eo67d,71,0.897,0.566,0.41700000000000004,0.0036400000000000004,0.214,0.039,120.05,0.35999999999999993,1.0,5.0,2023-11-03,2023,11,3,383,2023-11-05,2023-11-17,12,2
04ljL9EHmiIcubvvSfaX1X,52,0.612,0.31,0.64,0.00149,0.118,0.028199999999999996,109.851,0.071,0.0,9.0,2024-01-05,2024,1,5,320,2024-01-09,2024-01-13,4,1
04sktg3deiYUweHfbFUZTM,62,0.618,0.793,0.163,0.0,0.0822,0.0493,88.01,0.688,0.0,11.0,2023-08-18,2023,8,18,460,2023-10-18,2024-04-12,177,1
04tvOIuyk8y0QVA8Ta0UOd,79,0.345,0.614,0.169,0.175,0.0864,0.026700000000000005,148.28,0.315,1.0,0.0,2008-01-01,2008,1,1,6168,2023-11-13,2024-02-08,87,2
04vLj9QUXoKdRlsp3gkURo,86,0.5,0.224,0.646,0.0,0.284,0.0935,202.481,0.62,1.0,3.0,1945-01-01,1945,1,1,29178,2023-11-26,2023-12-28,32,2
04vdE6CXIVdLcKQb1wGTpD,22,0.654,0.659,0.383,0.0,0.0977,0.178,112.076,0.622,0.0,11.0,2024-08-09,2024,8,9,103,2024-08-10,2024-08-10,0,0
04w0DIF4bfFgnm6yLEtnrh,42,0.548,0.946,0.0123,0.0225,0.811,0.0518,147.98,0.811,1.0,8.0,2012-10-15,2012,10,15,4419,2024-07-17,2024-07-17,0,0
04xkUlkLktdo8E1QZRuZds,63,0.8240000000000001,0.707,0.077,0.0,0.0937,0.257,159.954,0.765,1.0,1.0,2024-04-26,2024,4,26,208,2024-04-27,2024-05-01,4,1
051vHV5dCMrx0XOXPQRYoa,33,0.641,0.679,0.0524,0.00505,0.13,0.0329,98.061,0.538,0.0,5.0,2021-08-20,2021,8,20,1188,2024-08-20,2024-09-03,14,0
053FO1MEw60rMDOsIY6BBc,55,0.8290000000000001,0.7159999999999999,0.0255,0.0,0.0908,0.261,160.042,0.747,1.0,2.0,2024-10-24,2024,10,24,27,2024-10-27,2024-10-28,1,1
054D5EaNJTeQfPSs0UbH0F,47,0.26,0.328,0.494,0.000168,0.11,0.0342,91.374,0.162,0.0,4.0,1995-01-24,1995,1,24,10893,2024-03-18,2024-03-18,0,1
059bcIhyc2SBwm6sw2AZzd,77,0.8769999999999999,0.777,0.0446,3.46e-05,0.08629999999999999,0.117,102.02,0.706,1.0,1.0,2018-12-14,2018,12,14,2168,2024-10-03,2024-10-31,28,2
059qzhNaJb8tsqpdl2bHfF,80,0.575,0.828,0.724,0.00792,0.18900000000000003,0.154,113.811,0.133,0.0,4.0,2024-09-19,2024,9,19,62,2024-09-22,2024-10-04,12,2
05A6mr7C2bP7uPrEQrj9qk,61,0.821,0.482,0.161,2.7100000000000003e-06,0.0885,0.0941,93.043,0.647,1.0,6.0,2023-08-23,2023,8,23,455,2023-10-18,2024-04-08,173,1
05CEmWl3xGITe99ZZkgl2c,52,0.636,0.54,0.0166,8.55e-06,0.0515,0.368,176.739,0.734,1.0,11.0,2024-01-06,2024,1,6,319,2024-01-09,2024-01-19,10,1
05CNnC9ugYgnJgg6fIgyeQ,57,0.233,0.986,0.0325,0.000311,0.117,0.0947,126.56,0.145,0.0,9.0,1995-10-02,1995,10,2,10642,2024-09-01,2024-09-01,0,1
05DrM4jF73TZFu1h7sl26w,71,0.572,0.565,0.697,0.0,0.169,0.173,96.246,0.152,0.0,1.0,2023-11-08,2023,11,8,378,2023-11-10,2023-11-25,15,2
05GZJN3FA5uHicXdJGpj7i,62,0.6979999999999998,0.4,0.6529999999999999,0.0,0.315,0.0321,119.487,0.76,1.0,7.0,2017-12-23,2017,12,23,2524,2024-09-15,2024-09-22,7,1
05HOlWlep1D7Fx5xtkXbNb,43,0.646,0.519,0.432,0.0,0.113,0.0791,95.863,0.602,0.0,0.0,2024-09-20,2024,9,20,61,2024-09-22,2024-09-22,0,0
05HQf3gXwmAb8WScNvlhEt,53,0.9029999999999999,0.9110000000000001,0.14,0.0,0.222,0.0704,115.03599999999999,0.881,0.0,5.0,2024-05-08,2024,5,8,196,2024-05-18,2024-05-31,13,1
05IRphYcddexv98wve800I,70,0.511,0.5,0.322,0.0,0.298,0.0458,130.15,0.19099999999999998,1.0,5.0,2024-04-26,2024,4,26,208,2024-04-27,2024-05-08,11,1
05KQMm1vL6MnJkgobUtwft,56,0.637,0.53,0.679,3.67e-06,0.0997,0.0336,140.204,0.408,0.0,11.0,2022-02-09,2022,2,9,1015,2023-10-23,2023-12-16,54,1
05P2XnfYsMtbvajPRcLTzO,77,0.778,0.714,0.025700000000000004,2.8199999999999998e-05,0.0523,0.0631,128.036,0.43,1.0,6.0,2024-01-19,2024,1,19,306,2024-01-21,2024-02-10,20,2
05QSXEQXXqyF1Oa7cN2pKX,32,0.53,0.614,0.221,0.00199,0.0982,0.045,118.861,0.376,0.0,5.0,2024-10-25,2024,10,25,26,2024-10-27,2024-10-27,0,0
05QUYSOApWLr8oBbpONl7p,81,0.664,0.549,0.202,0.0,0.122,0.036,149.98,0.408,1.0,6.0,2023-07-24,2023,7,24,485,2023-10-18,2024-10-05,353,2
05STjz8kmPBUebu3uu5sO0,59,0.643,0.841,0.0133,1.39e-06,0.312,0.0665,145.999,0.764,0.0,2.0,2022-05-02,2022,5,2,933,2023-11-13,2024-01-11,59,1
05WVKTdZhlIMX4qqMLuo0f,96,0.72,0.8800000000000001,0.0562,0.06,0.153,0.101,180.01099999999997,0.463,1.0,9.0,2023-12-07,2023,12,7,349,2023-12-10,2024-05-22,164,2
05Xd5LJpv6cKDUavCg2EWh,51,0.447,0.561,0.058,0.0,0.0849,0.052,145.797,0.475,0.0,3.0,2024-10-02,2024,10,2,49,2024-10-25,2024-10-31,6,1
05bEOekC31J9F7tH8jEuJw,66,0.715,0.626,0.43,1.51e-06,0.0796,0.2,161.814,0.708,1.0,6.0,2024-02-13,2024,2,13,281,2024-02-28,2024-02-28,0,1
05cKTqmVoBMoLnOPkW1zYw,7,0.819,0.549,0.14,0.0,0.298,0.173,142.081,0.919,0.0,4.0,2023-11-24,2023,11,24,362,2023-11-26,2023-11-26,0,0
05eWLa61PMRibhFtIHsD0D,81,0.896,0.754,0.562,0.0,0.102,0.0323,109.958,0.922,1.0,0.0,2024-05-28,2024,5,28,176,2024-06-11,2024-10-10,121,2
05fmjmDag1xjIcIxuissuG,51,0.516,0.688,0.62,0.0,0.193,0.0273,92.121,0.379,1.0,11.0,2008-01-14,2008,1,14,6155,2023-11-12,2023-11-12,0,1
05mmfY9uF3YPBShnatBQoo,41,0.886,0.58,0.304,0.000248,0.0873,0.0756,127.027,0.775,1.0,11.0,2023-11-10,2023,11,10,376,2023-11-12,2023-11-13,1,0
05msZuGKP3OCUGQnvLBOf4,0,0.593,0.582,0.165,0.0,0.31,0.0285,97.079,0.436,1.0,0.0,2024-04-18,2024,4,18,216,2024-04-20,2024-04-20,0,0
05oBtpki5sMSdRO9tggYuH,0,0.796,0.494,0.392,7.11e-05,0.108,0.156,96.986,0.185,0.0,4.0,2024-02-23,2024,2,23,271,2024-02-25,2024-02-25,0,0
05oIDnL2jfeUxYiDIIqFP6,62,0.688,0.629,0.0015,0.784,0.125,0.123,149.036,0.493,1.0,8.0,2024-10-18,2024,10,18,33,2024-10-20,2024-10-20,0,1
05qUmWfG8cDrA392B30Wtl,71,0.7972291666666668,0.5224375,0.43887499999999996,9.577708333333335e-05,0.107,0.40170833333333333,193.982125,0.7950625000000001,1.0,7.0,2024-01-18,2024,1,18,307,2024-01-20,2024-05-05,106,2
05rGKExmwZcwIvia1YVr8C,53,0.48100000000000004,0.661,0.403,0.0,0.132,0.0502,141.58,0.255,1.0,10.0,2021-05-04,2021,5,4,1296,2024-03-14,2024-04-08,25,1
05sO6FK8E9l2cfwnEUTjHq,83,0.916,0.481,0.017899999999999996,0.0,0.121,0.194,95.998,0.714,0.0,6.0,2023-12-01,2023,12,1,355,2023-12-03,2024-10-31,333,2
05sqcYfU2wMlKwPVJ0rotq,62,0.816,0.456,0.529,0.0,0.189,0.569,95.992,0.534,0.0,9.0,2021-03-29,2021,3,29,1332,2024-10-19,2024-10-31,12,1
05tF2Drqpc0hbHyh071354,65,0.536,0.747,0.21800000000000003,0.0,0.101,0.0818,88.094,0.42400000000000004,0.0,2.0,2024-05-10,2024,5,10,194,2024-05-11,2024-05-17,6,1
05tGmdz9dVZ4yGqz4YJdPK,89,0.794,0.738,0.536,0.0,0.189,0.034,131.857,0.838,1.0,2.0,2024-01-27,2024,1,27,298,2024-01-28,2024-04-21,84,2
05wSx129HwVCEpXpjAXn6X,69,0.695,0.813,0.0456,0.0,0.135,0.0325,99.996,0.629,1.0,11.0,2024-02-02,2024,2,2,292,2024-02-04,2024-09-13,222,1
05wb6MEyJeG2z1MVCIXxC8,83,0.743,0.548,0.521,0.0,0.0971,0.071,115.969,0.381,0.0,7.0,2023-11-17,2023,11,17,369,2023-11-19,2024-04-25,158,2
05yMrCIM3QQVLhlAlLMUVQ,59,0.7239999999999999,0.678,0.12,0.000788,0.587,0.0739,171.968,0.6869999999999999,0.0,6.0,2012-10-01,2012,10,1,4433,2024-10-18,2024-10-25,7,1
05zxU4ZY8mMfJJsiVH1Sjg,62,0.693,0.553,0.15,0.0,0.141,0.23200000000000004,83.008,0.679,1.0,8.0,2023-08-04,2023,8,4,474,2023-10-18,2023-11-11,24,1
062l4eq0DRJ28ZeobzF0Lz,64,0.7930000000000001,0.644,0.379,0.0,0.49000000000000005,0.313,89.006,0.9390000000000001,0.0,10.0,2024-05-24,2024,5,24,180,2024-05-25,2024-10-10,138,1
0645eBDehHcqfiF15hscQV,85,0.578,0.44400000000000006,0.43999999999999995,0.0,0.146,0.0644,76.032,0.36,0.0,8.0,2023-03-17,2023,3,17,614,2023-10-18,2024-10-05,353,2
067uKnZdNhW5Z9R9rN6xum,59,0.802,0.933,0.096,0.0,0.0968,0.282,99.997,0.728,1.0,1.0,2023-11-02,2023,11,2,384,2023-11-05,2023-11-15,10,1
06CvBbf5WPW4fhFV3Spl37,3,0.514,0.705,0.118,0.692,0.59,0.0564,144.462,0.277,0.0,5.0,2022-01-21,2022,1,21,1034,2024-02-01,2024-02-01,0,0
06DPpk0hUJEgpzl5cuWNI6,63,0.598,0.669,0.244,0.0,0.178,0.0419,82.997,0.788,1.0,4.0,2016-03-18,2016,3,18,3169,2024-08-22,2024-10-29,68,1
06HA9RNX62k18kNaY7dyc8,41,0.736,0.426,0.517,0.0,0.268,0.338,85.063,0.301,0.0,9.0,2023-12-29,2023,12,29,327,2024-01-19,2024-01-19,0,0
06Hci8wC8NSf2r5OHqhivw,62,0.843,0.666,0.0612,0.0,0.0415,0.044,84.044,0.708,0.0,2.0,2023-07-28,2023,7,28,481,2024-01-09,2024-02-07,29,1
06JM1fuKPQOrSL6s9mzDvV,80,0.721,0.731,0.014600000000000002,0.0,0.356,0.0909,128.062,0.711,0.0,11.0,2024-06-13,2024,6,13,160,2024-06-16,2024-10-31,137,2
06PqeO7IInus2yvzsZwZhf,82,0.8299999999999998,0.9190000000000002,0.503,0.748,0.0757,0.145,151.221,0.8480000000000001,0.0,10.0,2024-02-02,2024,2,2,292,2024-05-02,2024-06-11,40,2
06QKSv9bjUYLEUdRpuaGeQ,55,0.806,0.543,0.0102,5.91e-05,0.117,0.105,112.993,0.497,1.0,1.0,2023-10-20,2023,10,20,397,2023-11-12,2024-02-05,85,1
06Qo2fYR2KS1F7bL338iVT,87,0.7809999999999999,0.655,0.114,0.00249,0.103,0.045700000000000005,113.031,0.493,0.0,2.0,2023-11-03,2023,11,3,383,2023-11-05,2024-06-07,215,2
06Rqy28osIGqYuo2Rgwa6c,4,0.757,0.48,0.0075,6.09e-05,0.106,0.039,129.973,0.186,1.0,1.0,2023-11-10,2023,11,10,376,2023-11-12,2023-11-12,0,0
06ScczoQBWW1sqxiNsXEAX,43,0.684,0.805,0.575,1.6e-06,0.41,0.349,95.19,0.783,0.0,5.0,2024-08-13,2024,8,13,99,2024-09-25,2024-09-28,3,0
06VwVWrnYSTIikz801hGwD,73,0.74,0.412,0.631,0.0,0.0828,0.0774,115.957,0.561,1.0,11.0,2023-09-08,2023,9,8,439,2024-08-03,2024-10-31,89,2
06X3IC7O2gLdG7p7klh0Tj,52,0.657,0.764,0.212,7.53e-05,0.143,0.199,175.973,0.755,0.0,6.0,2023-12-08,2023,12,8,348,2024-06-05,2024-06-27,22,1
06bMZsOQ6qQGHCTeM9r9bU,56,0.75,0.726,0.000177,2.48e-05,0.22,0.0348,126.013,0.673,1.0,9.0,2022-05-13,2022,5,13,922,2024-01-02,2024-01-03,1,1
06ebKjC25Rlmo3ZNOttrb4,0,0.736,0.317,0.0109,0.782,0.109,0.404,95.002,0.964,1.0,6.0,2024-05-24,2024,5,24,180,2024-05-26,2024-05-26,0,0
06p2Ij0lXD45LODQDCov0u,71,0.783,0.693,0.622,8.3e-06,0.109,0.027,106.991,0.528,1.0,9.0,2004-05-10,2004,5,10,7499,2024-02-14,2024-10-26,255,2
06qMRF18gwbOYYbnP2du6i,89,0.733,0.598,0.212,3.71e-06,0.156,0.0278,107.732,0.935,1.0,2.0,2023-07-07,2023,7,7,502,2023-10-21,2024-01-07,78,2
06r1Ea7fbuDdbNZewcySTy,53,0.482,0.818,0.635,6.82e-06,0.182,0.0742,88.944,0.9149999999999999,0.0,10.0,2023-11-24,2023,11,24,362,2024-02-25,2024-03-04,8,1
06rwfQ396DpVmsLVtJ1PfD,47,0.697,0.676,0.11100000000000002,0.0,0.0899,0.0345,104.982,0.124,0.0,4.0,2024-01-12,2024,1,12,313,2024-01-14,2024-01-18,4,1
06wiBJmkmQSQUEUj8TESu0,77,0.471,0.726,0.0629,0.0719,0.29599999999999993,0.0433,120.035,0.475,0.0,11.0,2023-10-13,2023,10,13,404,2023-11-07,2024-03-06,120,2
06xTF6pNyBi14cHpKISeyk,39,0.495,0.459,0.534,0.0,0.153,0.0329,107.747,0.722,1.0,5.0,2013-01-01,2013,1,1,4341,2024-05-18,2024-05-18,0,0
072YgF7J2clpY8DsWOpEri,78,0.607,0.188,0.895,1.79e-06,0.109,0.0326,135.896,0.486,1.0,7.0,2003-10-01,2003,10,1,7721,2024-07-12,2024-09-18,68,2
074oGai805UftJ82oxSycM,47,0.468,0.316,0.7520000000000001,0.0,0.128,0.033,79.964,0.0691,1.0,7.0,2024-10-24,2024,10,24,27,2024-10-26,2024-10-31,5,1
076HUj0TPUnBidZdy9PEyx,60,0.434,0.365,0.49800000000000005,0.0,0.08760000000000001,0.041,93.73299999999999,0.22300000000000003,1.0,2.0,2024-04-12,2024,4,12,222,2024-04-25,2024-06-10,46,1
076rt3TGExWFNtw4Rt0h9l,39,0.489,0.485,0.304,0.0,0.217,0.184,109.587,0.576,0.0,7.0,2024-08-29,2024,8,29,83,2024-08-30,2024-08-30,0,0
0784AtvriyXKYwavvvKmtv,35,0.783,0.874,0.0243,0.458,0.32,0.105,128.977,0.211,0.0,6.0,2023-11-17,2023,11,17,369,2024-03-31,2024-03-31,0,0
079PNozlWg5TqAyBSoUBcu,68,0.46,0.683,0.0139,0.0,0.08,0.0708,96.276,0.406,0.0,2.0,2023-12-01,2023,12,1,355,2023-12-03,2024-01-01,29,1
07Brl5rXXtqKgcyIzxfX1h,9,0.658,0.535,0.131,0.517,0.209,0.376,67.619,0.531,1.0,9.0,2023-10-20,2023,10,20,397,2023-10-22,2023-10-22,0,0
07DskqQ1NbTiotX1WIV7ob,84,0.789,0.6419999999999999,0.97,0.803,0.106,0.0379,130.021,0.894,0.0,0.0,2018-06-12,2018,6,12,2353,2023-10-18,2023-12-10,53,2
07FyKVdi7YUlJry42sqFKm,50,0.797,0.362,0.163,0.000134,0.104,0.11799999999999998,101.955,0.311,0.0,10.0,2021-12-14,2021,12,14,1072,2023-11-07,2024-10-31,359,1
07GvNcU1WdyZJq3XxP0kZa,83,0.583,0.947,0.0185,0.00109,0.0679,0.0378,135.448,0.803,1.0,5.0,1977-02-04,1977,2,4,17456,2023-10-21,2024-02-06,108,2
07I55qJIJbTf9WVl000EDQ,33,0.795,0.35,0.237,3.88e-06,0.138,0.152,75.522,0.364,1.0,9.0,2023-11-24,2023,11,24,362,2023-11-26,2023-11-26,0,0
07IM1C8rFqLLbFpedI3XuT,55,0.851,0.706,0.0781,0.000128,0.12,0.0466,105.03099999999999,0.683,0.0,7.0,2024-01-26,2024,1,26,299,2024-02-05,2024-02-15,10,1
07L9KepMsQ4mG9BLE04mXc,55,0.841,0.567,0.0901,0.00031,0.42100000000000004,0.229,90.015,0.938,0.0,4.0,2024-04-28,2024,4,28,206,2024-05-01,2024-05-25,24,1
07LgCHUzc1k3vL1qc4fZ1e,0,0.793,0.671,0.103,4.83e-05,0.085,0.0937,172.067,0.671,1.0,5.0,2024-03-28,2024,3,28,237,2024-03-30,2024-03-30,0,0
07OJogL5UIkQJSMsrheV8S,50,0.642,0.718,0.055,1.41e-06,0.126,0.0939,86.031,0.3,1.0,7.0,2024-10-17,2024,10,17,34,2024-10-31,2024-10-31,0,1
07OqVLTu7tXELtgFX1jQvZ,15,0.632,0.868,0.125,0.0,0.0911,0.0737,108.086,0.446,0.0,11.0,2024-09-06,2024,9,6,75,2024-09-07,2024-09-07,0,0
07ceTL2BIlnI5jWxceZz9d,78,0.713,0.569,0.447,0.0,0.08590000000000002,0.0614,101.915,0.753,1.0,5.0,2024-08-16,2024,8,16,96,2024-08-29,2024-10-16,48,2
07d8eaOuAWdC0DANq3tdPd,58,0.846,0.696,0.289,0.0,0.113,0.0689,122.157,0.699,1.0,6.0,2024-08-31,2024,8,31,81,2024-09-14,2024-10-26,42,1
07fbDnkKdZGk1gLvknxrns,83,0.624,0.684,0.0336,0.0,0.0771,0.0513,163.033,0.75,0.0,3.0,2023-05-26,2023,5,26,544,2023-10-18,2023-11-23,36,2
07lEWtE1uxsemPgkBmQx6I,47,0.62,0.758,0.26,0.0,0.103,0.0627,93.97,0.75,1.0,7.0,2024-04-25,2024,4,25,209,2024-05-15,2024-05-15,0,1
07oO1U722crtVcavi6frX6,83,0.851,0.652,0.0317,0.0,0.0936,0.0367,119.944,0.696,1.0,8.0,2024-06-14,2024,6,14,159,2024-08-12,2024-08-12,0,2
07ppHEbg7FoTTZXhcBizqm,55,0.873,0.759,0.29,0.000159,0.102,0.126,136.988,0.864,0.0,10.0,2024-07-21,2024,7,21,122,2024-07-23,2024-08-12,20,1
07q8J1HMwIfSO6TrPaZHWd,33,0.59,0.496,0.587,2.87e-06,0.157,0.0366,127.42,0.302,0.0,3.0,2020-11-16,2020,11,16,1465,2023-11-20,2023-12-26,36,0
07r5uwfOWr7GWsIgg07nfG,53,0.695,0.879,0.289,0.000464,0.0627,0.0853,97.115,0.716,1.0,7.0,1992-01-01,1992,1,1,12012,2023-12-27,2023-12-27,0,1
07tiPBhMqiKqHowwqDBtfK,64,0.689,0.349,0.872,1.05e-05,0.0665,0.0306,132.075,0.577,1.0,5.0,2023-10-31,2023,10,31,386,2023-11-03,2023-12-02,29,1
07uIhNfeg1X7QZBl5BRxUK,47,0.615,0.252,0.976,0.000182,0.11,0.0317,129.987,0.162,0.0,5.0,2019-09-15,2019,9,15,1893,2024-10-13,2024-10-13,0,1
07wHEFQwnd6donropMjBwf,45,0.887,0.794,0.0661,3.0999999999999995e-06,0.0698,0.0509,111.118,0.92,0.0,5.0,2024-08-15,2024,8,15,97,2024-08-21,2024-08-23,2,0
086THPnabbu1zfDjRsxpoN,85,0.7769999999999999,0.816,0.0324,7.94e-05,0.138,0.189,150.09,0.516,0.0,2.0,2023-01-20,2023,1,20,670,2023-12-29,2024-08-31,246,2
086edN2nz8TjB3zddIdlPn,75,0.7769999999999999,0.624,0.149,0.0,0.136,0.183,90.094,0.815,1.0,4.0,2024-05-02,2024,5,2,202,2024-05-04,2024-09-01,120,2
086myS9r57YsLbJpU0TgK9,91,0.691,0.631,0.0483,1.13e-05,0.104,0.0368,92.004,0.8,1.0,2.0,2013-09-09,2013,9,9,4090,2023-10-18,2024-03-08,142,2
08809bzGs69SfjOFdeyssu,74,0.753,0.747,0.0718,0.0,0.342,0.298,179.993,0.934,0.0,4.0,2023-12-21,2023,12,21,335,2024-03-05,2024-06-24,111,2
089PFeXotzDLNQz9NCk6pF,73,0.438,0.864,0.0118,1.66e-06,0.431,0.47,167.898,0.594,1.0,2.0,2013-06-12,2013,6,12,4179,2023-12-17,2023-12-20,3,2
08D5bPhVLw01WdNchYxsqg,66,0.173,0.103,0.938,2.08e-06,0.167,0.0387,169.956,0.255,1.0,4.0,1991-11-22,1991,11,22,12052,2023-12-03,2023-12-27,24,1
08FSLQVe8yqhHEbMuMbjha,58,0.875,0.835,0.097,5.13e-05,0.15199999999999997,0.115,138.041,0.317,1.0,8.0,2024-06-20,2024,6,20,153,2024-06-22,2024-07-20,28,1
08GUMwJRpisuxHGyRzoSuu,66,0.808,0.541,0.0992,0.00351,0.0939,0.0654,114.007,0.38,0.0,9.0,2023-08-15,2023,8,15,463,2023-10-30,2023-12-19,50,1
